year,edge_id,source_node,sink_node,flow_fwd_mtpa,flow_bwd_mtpa,net_flow_mtpa,length_km,corridor_type,edge_class
2040,edge_00080,node_00217,node_00221,40.0,0.0,40.0,169.848,gas,existing_main_corridor
2040,edge_00098,node_00204,node_00224,8.540468099999998,0.0,8.540468099999998,371.075,oil,existing_main_corridor
2040,edge_00116,node_00190,node_00228,0.0,11.453686753355546,11.453686753355546,75.565,gas,hub_to_corridor_branch
2040,edge_00161,node_00273,node_00217,40.0,0.0,40.0,110.087,gas,hub_to_corridor_branch
2040,edge_00163,node_00104,node_00275,0.0,10.959942341612969,10.959942341612969,42.619,gas,hub_to_corridor_branch
2040,edge_00181,node_00293,node_00190,11.453686753355546,0.0,11.453686753355546,120.657,gas,hub_to_corridor_branch
2040,edge_00184,node_00076,node_00296,0.0,2.6959804199999997,2.6959804199999997,96.62,gas,hub_to_corridor_branch
2040,edge_00204,node_00316,node_00062,15.794710923752396,0.0,15.794710923752396,71.595,gas,hub_to_corridor_branch
2040,edge_00264,node_00376,node_00085,18.101582819999997,0.0,18.101582819999997,136.227,oil,hub_to_corridor_branch
2040,edge_00293,node_00405,node_00085,5.391960839999999,0.0,5.391960839999999,25.045,oil,hub_to_corridor_branch
2040,edge_00342,node_00454,node_00104,10.959942341612967,0.0,10.959942341612967,116.234,gas,hub_to_corridor_branch
2040,edge_00378,node_00490,node_00076,2.6959804199999997,0.0,2.6959804199999997,28.765,gas,hub_to_corridor_branch
2040,edge_00390,node_00502,node_00037,15.360682406399999,0.0,15.360682406399999,76.749,gas,hub_to_corridor_branch
2040,edge_00451,node_00563,node_00204,8.540468099999998,0.0,8.540468099999998,172.554,oil,hub_to_corridor_branch
2040,edge_00463,node_00575,node_00188,35.22539534399999,0.0,35.22539534399999,20.693,gas,hub_to_corridor_branch
2040,edge_00466,node_00221,node_00578,40.0,0.0,40.0,79.206,gas,corridor_to_storage_branch
2040,edge_00469,node_00224,node_00581,39.63965452207998,0.0,39.63965452207998,12.691,oil,corridor_to_storage_branch
2040,edge_00471,node_00188,node_00583,35.22539534399999,0.0,35.22539534399999,39.255,gas,corridor_to_storage_branch
2040,edge_00481,node_00062,node_00593,15.794710923752396,0.0,15.794710923752396,338.111,gas,corridor_to_storage_branch
2040,edge_00490,node_00037,node_00602,15.360682406399999,0.0,15.360682406399999,389.324,gas,corridor_to_storage_branch
2040,edge_00507,node_00619,node_00224,0.0,5.704087252999999,5.704087252999999,40.033,oil,corridor_to_storage_branch
2040,edge_00510,node_00085,node_00622,23.493543659999997,0.0,23.493543659999997,35.489,oil,corridor_to_storage_branch
2040,edge_00513,node_00625,node_00224,0.0,25.395099169079984,25.395099169079984,119.483,oil,corridor_to_storage_branch
2040,edge_00526,node_00638,node_00070,0.0,14.494968224493354,14.494968224493354,55.704,oil,corridor_to_storage_branch
2040,edge_00554,node_00070,node_00666,14.494968224493354,0.0,14.494968224493354,35.675,oil,corridor_to_storage_branch
2040,edge_00555,node_00228,node_00295,35.86375959389714,0.0,35.86375959389714,167.644,triangulation,triangulation_candidate
2040,edge_00571,node_00432,node_00231,0.0,2.5621404299999995,2.5621404299999995,130.995,triangulation,triangulation_candidate
2040,edge_00573,node_00231,node_00593,5.450320851754251,0.0,5.450320851754251,283.554,triangulation,triangulation_candidate
2040,edge_00579,node_00232,node_00520,10.512661047898543,0.0,10.512661047898543,111.559,triangulation,triangulation_candidate
2040,edge_00604,node_00241,node_00238,0.0,10.087632923399998,10.087632923399998,166.572,triangulation,triangulation_candidate
2040,edge_00607,node_00522,node_00238,0.0,12.609541154249998,12.609541154249998,125.658,triangulation,triangulation_candidate
2040,edge_00638,node_00244,node_00594,16.12,0.0,16.12,308.507,triangulation,triangulation_candidate
2040,edge_00639,node_00244,node_00605,3.68,0.0,3.68,198.19,triangulation,triangulation_candidate
2040,edge_00678,node_00252,node_00256,10.477931120320003,0.0,10.477931120320003,188.875,triangulation,triangulation_candidate
2040,edge_00682,node_00252,node_00656,0.11999999999999751,0.0,0.11999999999999751,75.722,triangulation,triangulation_candidate
2040,edge_00683,node_00253,node_00444,8.966422142999999,0.0,8.966422142999999,129.088,triangulation,triangulation_candidate
2040,edge_00698,node_00257,node_00256,0.0,13.772273648579999,13.772273648579999,99.04,triangulation,triangulation_candidate
2040,edge_00699,node_00256,node_00305,24.6190226305,0.0,24.6190226305,149.158,triangulation,triangulation_candidate
2040,edge_00706,node_00258,node_00361,14.771074983670918,0.0,14.771074983670918,143.901,triangulation,triangulation_candidate
2040,edge_00735,node_00369,node_00263,0.0,28.3918878495,28.3918878495,81.371,triangulation,triangulation_candidate
2040,edge_00749,node_00266,node_00619,5.924087252999999,0.0,5.924087252999999,115.78,triangulation,triangulation_candidate
2040,edge_00760,node_00268,node_00585,8.706539282000001,0.0,8.706539282000001,75.093,triangulation,triangulation_candidate
2040,edge_00761,node_00268,node_00630,0.6,0.0,0.6,77.423,triangulation,triangulation_candidate
2040,edge_00775,node_00271,node_00611,0.020000000000003126,0.0,0.020000000000003126,5.929,triangulation,triangulation_candidate
