year,edge_id,source_node,sink_node,flow_fwd_mtpa,flow_bwd_mtpa,net_flow_mtpa,length_km,corridor_type,edge_class
2040,edge_00080,node_00217,node_00221,40.0,0.0,40.0,169.848,gas,existing_main_corridor
2040,edge_00116,node_00190,node_00228,0.0,11.419512232947039,11.419512232947039,75.565,gas,hub_to_corridor_branch
2040,edge_00123,node_00235,node_00215,2.586283812765841,0.0,2.586283812765841,17.749,gas,hub_to_corridor_branch
2040,edge_00161,node_00273,node_00217,40.0,0.0,40.0,110.087,gas,hub_to_corridor_branch
2040,edge_00163,node_00104,node_00275,0.0,5.799526731283855,5.799526731283855,42.619,gas,hub_to_corridor_branch
2040,edge_00178,node_00290,node_00062,1.922129891012169,0.0,1.922129891012169,24.605,gas,hub_to_corridor_branch
2040,edge_00181,node_00293,node_00190,11.419512232947039,0.0,11.419512232947039,120.657,gas,hub_to_corridor_branch
2040,edge_00204,node_00062,node_00316,0.0,1.922129891012169,1.922129891012169,71.595,gas,hub_to_corridor_branch
2040,edge_00264,node_00376,node_00085,15.4056024,0.0,15.4056024,136.227,oil,hub_to_corridor_branch
2040,edge_00293,node_00405,node_00085,5.391960839999999,0.0,5.391960839999999,25.045,oil,hub_to_corridor_branch
2040,edge_00342,node_00454,node_00104,5.799526731283834,0.0,5.799526731283834,116.234,gas,hub_to_corridor_branch
2040,edge_00459,node_00571,node_00027,9.817021389199962,0.0,9.817021389199962,271.061,gas,hub_to_corridor_branch
2040,edge_00463,node_00575,node_00188,35.225395343999544,0.0,35.225395343999544,20.693,gas,hub_to_corridor_branch
2040,edge_00466,node_00221,node_00578,40.0,0.0,40.0,79.206,gas,corridor_to_storage_branch
2040,edge_00469,node_00224,node_00581,17.612093009480986,0.0,17.612093009480986,12.691,oil,corridor_to_storage_branch
2040,edge_00471,node_00188,node_00583,35.225395343999296,0.0,35.225395343999296,39.255,gas,corridor_to_storage_branch
2040,edge_00482,node_00215,node_00594,2.5862838127658687,0.0,2.5862838127658687,250.208,gas,corridor_to_storage_branch
2040,edge_00507,node_00619,node_00224,0.0,7.952006653499991,7.952006653499991,40.033,oil,corridor_to_storage_branch
2040,edge_00510,node_00085,node_00622,20.797563239991003,0.0,20.797563239991003,35.489,oil,corridor_to_storage_branch
2040,edge_00513,node_00625,node_00224,0.0,9.660086355980996,9.660086355980996,119.483,oil,corridor_to_storage_branch
2040,edge_00532,node_00027,node_00644,9.817021389199962,0.0,9.817021389199962,53.861,gas,corridor_to_storage_branch
2040,edge_00555,node_00228,node_00295,34.4237219222295,0.0,34.4237219222295,167.644,triangulation,triangulation_candidate
2040,edge_00571,node_00432,node_00231,0.0,2.5621404299999995,2.5621404299999995,130.995,triangulation,triangulation_candidate
2040,edge_00573,node_00231,node_00593,11.785845977999914,0.0,11.785845977999914,283.554,triangulation,triangulation_candidate
2040,edge_00579,node_00232,node_00520,10.512661047898577,0.0,10.512661047898577,111.559,triangulation,triangulation_candidate
2040,edge_00586,node_00381,node_00234,0.0,17.785374620444067,17.785374620444067,93.195,triangulation,triangulation_candidate
2040,edge_00589,node_00234,node_00582,17.785374620444067,0.0,17.785374620444067,116.494,triangulation,triangulation_candidate
2040,edge_00604,node_00241,node_00238,0.0,10.087632923400001,10.087632923400001,166.572,triangulation,triangulation_candidate
2040,edge_00607,node_00522,node_00238,0.0,12.609541154250001,12.609541154250001,125.658,triangulation,triangulation_candidate
