year,edge_id,source_node,sink_node,flow_fwd_mtpa,flow_bwd_mtpa,net_flow_mtpa,length_km,corridor_type,edge_class
2040,edge_00080,node_00217,node_00221,40.0,0.0,40.0,169.848,gas,existing_main_corridor
2040,edge_00098,node_00204,node_00224,20.0,0.0,20.0,371.075,oil,existing_main_corridor
2040,edge_00116,node_00190,node_00228,0.0,12.809244656949044,12.809244656949044,75.565,gas,hub_to_corridor_branch
2040,edge_00161,node_00273,node_00217,40.0,0.0,40.0,110.087,gas,hub_to_corridor_branch
2040,edge_00163,node_00104,node_00275,0.0,14.434254999985145,14.434254999985145,42.619,gas,hub_to_corridor_branch
2040,edge_00181,node_00293,node_00190,12.809244656949044,0.0,12.809244656949044,120.657,gas,hub_to_corridor_branch
2040,edge_00204,node_00316,node_00062,30.229679148245825,0.0,30.229679148245825,71.595,gas,hub_to_corridor_branch
2040,edge_00264,node_00376,node_00085,18.28690862836417,0.0,18.28690862836417,136.227,oil,hub_to_corridor_branch
2040,edge_00293,node_00405,node_00085,5.391960839999999,0.0,5.391960839999999,25.045,oil,hub_to_corridor_branch
2040,edge_00342,node_00454,node_00104,14.434254999984773,0.0,14.434254999984773,116.234,gas,hub_to_corridor_branch
2040,edge_00390,node_00502,node_00037,7.090335767000001,0.0,7.090335767000001,76.749,gas,hub_to_corridor_branch
2040,edge_00406,node_00139,node_00518,0.0,14.519206540799999,14.519206540799999,146.65,gas,hub_to_corridor_branch
2040,edge_00427,node_00539,node_00085,2.35743399,0.0,2.35743399,261.301,oil,hub_to_corridor_branch
2040,edge_00447,node_00559,node_00139,14.519206540799999,0.0,14.519206540799999,62.523,gas,hub_to_corridor_branch
2040,edge_00451,node_00563,node_00204,20.0,0.0,20.0,172.554,oil,hub_to_corridor_branch
2040,edge_00463,node_00575,node_00188,35.22539534399999,0.0,35.22539534399999,20.693,gas,hub_to_corridor_branch
2040,edge_00466,node_00221,node_00578,40.0,0.0,40.0,79.206,gas,corridor_to_storage_branch
2040,edge_00469,node_00224,node_00581,40.0,0.0,40.0,12.691,oil,corridor_to_storage_branch
2040,edge_00471,node_00188,node_00583,35.22539534399955,0.0,35.22539534399955,39.255,gas,corridor_to_storage_branch
2040,edge_00481,node_00062,node_00593,30.22967914824589,0.0,30.22967914824589,338.111,gas,corridor_to_storage_branch
2040,edge_00490,node_00037,node_00602,7.090335767000001,0.0,7.090335767000001,389.324,gas,corridor_to_storage_branch
2040,edge_00510,node_00085,node_00622,26.03630345836417,0.0,26.03630345836417,35.489,oil,corridor_to_storage_branch
2040,edge_00513,node_00625,node_00224,0.0,20.0,20.0,119.483,oil,corridor_to_storage_branch
2040,edge_00555,node_00228,node_00295,36.06574024740392,0.0,36.06574024740392,167.644,triangulation,triangulation_candidate
2040,edge_00571,node_00432,node_00231,0.0,2.5621404299999995,2.5621404299999995,130.995,triangulation,triangulation_candidate
2040,edge_00573,node_00231,node_00593,5.450320851754139,0.0,5.450320851754139,283.554,triangulation,triangulation_candidate
2040,edge_00579,node_00232,node_00520,10.512661047898536,0.0,10.512661047898536,111.559,triangulation,triangulation_candidate
2040,edge_00604,node_00241,node_00238,0.0,10.087632923399998,10.087632923399998,166.572,triangulation,triangulation_candidate
2040,edge_00607,node_00522,node_00238,0.0,12.609541154249998,12.609541154249998,125.658,triangulation,triangulation_candidate
2040,edge_00638,node_00244,node_00594,16.12,0.0,16.12,308.507,triangulation,triangulation_candidate
2040,edge_00639,node_00244,node_00605,3.68,0.0,3.68,198.19,triangulation,triangulation_candidate
2040,edge_00652,node_00247,node_00273,20.0,0.0,20.0,116.028,triangulation,triangulation_candidate
2040,edge_00682,node_00252,node_00656,0.12,0.0,0.12,75.722,triangulation,triangulation_candidate
2040,edge_00683,node_00253,node_00444,8.966422142999999,0.0,8.966422142999999,129.088,triangulation,triangulation_candidate
2040,edge_00698,node_00257,node_00256,0.0,13.772273648579999,13.772273648579999,99.04,triangulation,triangulation_candidate
2040,edge_00699,node_00256,node_00305,14.141091510179999,0.0,14.141091510179999,149.158,triangulation,triangulation_candidate
2040,edge_00706,node_00258,node_00361,16.287812168809616,0.0,16.287812168809616,143.901,triangulation,triangulation_candidate
2040,edge_00735,node_00369,node_00263,0.0,20.63418772633105,20.63418772633105,81.371,triangulation,triangulation_candidate
2040,edge_00747,node_00516,node_00266,0.0,7.558314268499998,7.558314268499998,355.21,triangulation,triangulation_candidate
