year,edge_id,source_node,sink_node,flow_fwd_mtpa,flow_bwd_mtpa,net_flow_mtpa,length_km,corridor_type,edge_class
2040,edge_00080,node_00217,node_00221,40.0,0.0,40.0,169.848,gas,existing_main_corridor
2040,edge_00098,node_00204,node_00224,8.540468099999998,0.0,8.540468099999998,371.075,oil,existing_main_corridor
2040,edge_00116,node_00190,node_00228,0.0,27.46340869954677,27.46340869954677,75.565,gas,hub_to_corridor_branch
2040,edge_00161,node_00273,node_00217,40.0,0.0,40.0,110.087,gas,hub_to_corridor_branch
2040,edge_00181,node_00293,node_00190,27.46340869954677,0.0,27.46340869954677,120.657,gas,hub_to_corridor_branch
2040,edge_00204,node_00316,node_00062,9.667466385053872,0.0,9.667466385053872,71.595,gas,hub_to_corridor_branch
2040,edge_00264,node_00376,node_00085,15.4056024,0.0,15.4056024,136.227,oil,hub_to_corridor_branch
2040,edge_00293,node_00405,node_00085,5.391960839999999,0.0,5.391960839999999,25.045,oil,hub_to_corridor_branch
2040,edge_00338,node_00450,node_00188,12.288803042333896,0.0,12.288803042333896,84.346,gas,hub_to_corridor_branch
2040,edge_00390,node_00502,node_00037,15.360682406399999,0.0,15.360682406399999,76.749,gas,hub_to_corridor_branch
2040,edge_00406,node_00139,node_00518,0.0,13.297180441379997,13.297180441379997,146.65,gas,hub_to_corridor_branch
2040,edge_00447,node_00559,node_00139,13.297180441379997,0.0,13.297180441379997,62.523,gas,hub_to_corridor_branch
2040,edge_00451,node_00563,node_00204,8.540468099999998,0.0,8.540468099999998,172.554,oil,hub_to_corridor_branch
2040,edge_00463,node_00575,node_00188,15.225395343999988,0.0,15.225395343999988,20.693,gas,hub_to_corridor_branch
2040,edge_00466,node_00221,node_00578,40.0,0.0,40.0,79.206,gas,corridor_to_storage_branch
2040,edge_00469,node_00224,node_00581,36.28609235636999,0.0,36.28609235636999,12.691,oil,corridor_to_storage_branch
2040,edge_00471,node_00188,node_00583,27.514198386333884,0.0,27.514198386333884,39.255,gas,corridor_to_storage_branch
2040,edge_00481,node_00062,node_00593,9.667466385053872,0.0,9.667466385053872,338.111,gas,corridor_to_storage_branch
2040,edge_00490,node_00037,node_00602,15.360682406399999,0.0,15.360682406399999,389.324,gas,corridor_to_storage_branch
2040,edge_00507,node_00224,node_00619,0.22,0.0,0.22,40.033,oil,corridor_to_storage_branch
2040,edge_00510,node_00085,node_00622,20.79756324,0.0,20.79756324,35.489,oil,corridor_to_storage_branch
2040,edge_00513,node_00625,node_00224,0.0,27.965624256369992,27.965624256369992,119.483,oil,corridor_to_storage_branch
2040,edge_00526,node_00638,node_00070,0.0,14.286687636946128,14.286687636946128,55.704,oil,corridor_to_storage_branch
2040,edge_00554,node_00070,node_00666,14.286687636946128,0.0,14.286687636946128,35.675,oil,corridor_to_storage_branch
2040,edge_00555,node_00228,node_00295,27.46340869954677,0.0,27.46340869954677,167.644,triangulation,triangulation_candidate
2040,edge_00571,node_00432,node_00231,0.0,2.5621404299999995,2.5621404299999995,130.995,triangulation,triangulation_candidate
2040,edge_00573,node_00231,node_00593,11.785845977999998,0.0,11.785845977999998,283.554,triangulation,triangulation_candidate
2040,edge_00579,node_00232,node_00520,10.512661047898531,0.0,10.512661047898531,111.559,triangulation,triangulation_candidate
2040,edge_00604,node_00241,node_00238,0.0,10.087632923399998,10.087632923399998,166.572,triangulation,triangulation_candidate
2040,edge_00607,node_00522,node_00238,0.0,12.609541154249998,12.609541154249998,125.658,triangulation,triangulation_candidate
2040,edge_00638,node_00244,node_00594,16.12,0.0,16.12,308.507,triangulation,triangulation_candidate
2040,edge_00639,node_00244,node_00605,3.68,0.0,3.68,198.19,triangulation,triangulation_candidate
2040,edge_00681,node_00252,node_00643,0.02,0.0,0.02,67.074,triangulation,triangulation_candidate
2040,edge_00683,node_00253,node_00444,8.966422142999999,0.0,8.966422142999999,129.088,triangulation,triangulation_candidate
2040,edge_00698,node_00257,node_00256,0.0,13.772273648579999,13.772273648579999,99.04,triangulation,triangulation_candidate
2040,edge_00699,node_00256,node_00305,14.141091510179999,0.0,14.141091510179999,149.158,triangulation,triangulation_candidate
2040,edge_00706,node_00258,node_00361,17.540639105856922,0.0,17.540639105856922,143.901,triangulation,triangulation_candidate
2040,edge_00735,node_00369,node_00263,0.0,26.4990953262,26.4990953262,81.371,triangulation,triangulation_candidate
2040,edge_00742,node_00347,node_00266,0.0,14.075912746999997,14.075912746999997,372.254,triangulation,triangulation_candidate
2040,edge_00760,node_00268,node_00585,8.706539282000001,0.0,8.706539282000001,75.093,triangulation,triangulation_candidate
2040,edge_00776,node_00612,node_00271,0.0,31.8578242639,31.8578242639,63.967,triangulation,triangulation_candidate
2040,edge_00784,node_00552,node_00273,0.0,31.132186280189995,31.132186280189995,128.527,triangulation,triangulation_candidate
2040,edge_00797,node_00518,node_00275,0.0,17.108365391880003,17.108365391880003,165.688,triangulation,triangulation_candidate
2040,edge_00798,node_00276,node_00289,5.7957300383999995,0.0,5.7957300383999995,261.709,triangulation,triangulation_candidate
2040,edge_00804,node_00276,node_00631,0.3,0.0,0.3,56.344,triangulation,triangulation_candidate
